[NanoDet][12-31 02:21:17]INFO: Setting up data...
[NanoDet][12-31 02:21:17]INFO: Creating model...
[NanoDet][12-31 02:21:22]INFO: hyperparams: 
[NanoDet][12-31 02:21:22]INFO: Weight Averaging is enabled
[NanoDet][12-31 02:55:41]INFO: Train|Epoch21/300|Iter590(10)| lr:9.97e-04| loss_qfl:0.1245| loss_bbox:0.1454| loss_dfl:0.1380| aux_loss_qfl:0.0933| aux_loss_bbox:0.1425| aux_loss_dfl:0.1197| 
[NanoDet][12-31 02:56:04]INFO: Train|Epoch21/300|Iter600(20)| lr:9.97e-04| loss_qfl:0.1308| loss_bbox:0.1476| loss_dfl:0.1350| aux_loss_qfl:0.1025| aux_loss_bbox:0.1225| aux_loss_dfl:0.1136| 
[NanoDet][12-31 02:56:48]INFO: Train|Epoch22/300|Iter610(1)| lr:9.96e-04| loss_qfl:0.2066| loss_bbox:0.1547| loss_dfl:0.1389| aux_loss_qfl:0.1660| aux_loss_bbox:0.1519| aux_loss_dfl:0.1201| 
[NanoDet][12-31 02:57:17]INFO: Train|Epoch22/300|Iter620(11)| lr:9.96e-04| loss_qfl:0.1126| loss_bbox:0.1539| loss_dfl:0.1401| aux_loss_qfl:0.0800| aux_loss_bbox:0.1150| aux_loss_dfl:0.1161| 
[NanoDet][12-31 02:57:39]INFO: Train|Epoch22/300|Iter630(21)| lr:9.96e-04| loss_qfl:0.1253| loss_bbox:0.1325| loss_dfl:0.1354| aux_loss_qfl:0.1046| aux_loss_bbox:0.1215| aux_loss_dfl:0.1155| 
[NanoDet][12-31 02:58:22]INFO: Train|Epoch23/300|Iter640(2)| lr:9.95e-04| loss_qfl:0.1069| loss_bbox:0.1627| loss_dfl:0.1256| aux_loss_qfl:0.1032| aux_loss_bbox:0.1241| aux_loss_dfl:0.1098| 
[NanoDet][12-31 02:58:50]INFO: Train|Epoch23/300|Iter650(12)| lr:9.95e-04| loss_qfl:0.1290| loss_bbox:0.1638| loss_dfl:0.1345| aux_loss_qfl:0.1137| aux_loss_bbox:0.1671| aux_loss_dfl:0.1192| 
[NanoDet][12-31 02:59:11]INFO: Train|Epoch23/300|Iter660(22)| lr:9.95e-04| loss_qfl:0.1429| loss_bbox:0.1420| loss_dfl:0.1383| aux_loss_qfl:0.0897| aux_loss_bbox:0.1268| aux_loss_dfl:0.1225| 
[NanoDet][12-31 02:59:54]INFO: Train|Epoch24/300|Iter670(3)| lr:9.94e-04| loss_qfl:0.1482| loss_bbox:0.1398| loss_dfl:0.1292| aux_loss_qfl:0.1258| aux_loss_bbox:0.1211| aux_loss_dfl:0.1103| 
[NanoDet][12-31 03:00:20]INFO: Train|Epoch24/300|Iter680(13)| lr:9.94e-04| loss_qfl:0.1579| loss_bbox:0.1212| loss_dfl:0.1291| aux_loss_qfl:0.1203| aux_loss_bbox:0.1225| aux_loss_dfl:0.1119| 
[NanoDet][12-31 03:00:42]INFO: Train|Epoch24/300|Iter690(23)| lr:9.94e-04| loss_qfl:0.0919| loss_bbox:0.1337| loss_dfl:0.1279| aux_loss_qfl:0.0816| aux_loss_bbox:0.1123| aux_loss_dfl:0.1131| 
[NanoDet][12-31 03:01:26]INFO: Train|Epoch25/300|Iter700(4)| lr:9.93e-04| loss_qfl:0.0965| loss_bbox:0.1278| loss_dfl:0.1294| aux_loss_qfl:0.0802| aux_loss_bbox:0.1217| aux_loss_dfl:0.1138| 
[NanoDet][12-31 03:01:50]INFO: Train|Epoch25/300|Iter710(14)| lr:9.93e-04| loss_qfl:0.1382| loss_bbox:0.1328| loss_dfl:0.1297| aux_loss_qfl:0.1198| aux_loss_bbox:0.1235| aux_loss_dfl:0.1143| 
[NanoDet][12-31 03:02:13]INFO: Train|Epoch25/300|Iter720(24)| lr:9.93e-04| loss_qfl:0.0889| loss_bbox:0.1345| loss_dfl:0.1325| aux_loss_qfl:0.0658| aux_loss_bbox:0.1460| aux_loss_dfl:0.1227| 
[NanoDet][12-31 03:03:03]INFO: Train|Epoch26/300|Iter730(5)| lr:9.91e-04| loss_qfl:0.1195| loss_bbox:0.1211| loss_dfl:0.1264| aux_loss_qfl:0.0931| aux_loss_bbox:0.1142| aux_loss_dfl:0.1150| 
